"ISO-date","Name","PMB-id","Latitude","Longitude","Type","Wikidata"
1922-04-20,"Parkhotel München",pmb52580,"48,141240506268204","11,570521871552252","Hotel Hotel"
1926-05-15,"Parkhotel Potsdam",pmb250464,"52,393639","13,011867","Hotel Hotel"
1913-03-06,"Parkhotel Schönbrunn",pmb283,"48,187116","16,3020317","Hotel Hotel","Q1747630"
1914-06-17,"Parkhotel Schönbrunn",pmb283,"48,187116","16,3020317","Hotel Hotel","Q1747630"
1916-05-24,"Parkhotel Schönbrunn",pmb283,"48,187116","16,3020317","Hotel Hotel","Q1747630"
1930-07-03,"Parkhotel Schönbrunn",pmb283,"48,187116","16,3020317","Hotel Hotel","Q1747630"
1912-08-24,"Parkhotel Villach",pmb253544,"46,614925","13,84651111","Hotel Hotel","Q37969035"
1912-08-25,"Parkhotel Villach",pmb253544,"46,614925","13,84651111","Hotel Hotel","Q37969035"
1929-05-28,"Parkring",pmb55901,"48,20493","16,3782","Straße Street"
1902-10-08,"Parkring 16",pmb232172,"48,204251","16,37693","Wohngebäude Residential building"
1926-03-12,"Parkring 20",pmb246175,"48,203693","16,3764","Bürogebäude Office building"
1928-03-27,"Parkring 20",pmb246175,"48,203693","16,3764","Bürogebäude Office building"
1928-03-30,"Parkring 20",pmb246175,"48,203693","16,3764","Bürogebäude Office building"
1930-08-12,"Parksanatorium Hietzing",pmb244283,"48,19596","16,25581","Sanatorium Sanatorium"
1930-08-16,"Parksanatorium Hietzing",pmb244283,"48,19596","16,25581","Sanatorium Sanatorium"
1930-08-22,"Parksanatorium Hietzing",pmb244283,"48,19596","16,25581","Sanatorium Sanatorium"
1898-08-30,"Parma",pmb44210,"44,79935","10,32618","Hauptstadt Capital","Q2683"
1926-04-25,"Parque de Monserrate",pmb250413,"38,79212","-9,41903","Park Park"
1890-09-19,"Parsch",pmb49759,"47,8","13,06667","Ehemaliger Ort Former place","Q253035"
1898-02-11,"Parsch",pmb49759,"47,8","13,06667","Ehemaliger Ort Former place","Q253035"
1921-09-07,"Parsch",pmb49759,"47,8","13,06667","Ehemaliger Ort Former place","Q253035"
1924-07-04,"Parsch",pmb49759,"47,8","13,06667","Ehemaliger Ort Former place","Q253035"
1910-08-20,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-08-21,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-08-22,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-08-23,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-08-24,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-08-25,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-08-26,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-12-11,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-12-12,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-04-11,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-04-12,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-04-13,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-04-27,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-04-28,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-04-29,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-04-30,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-05-01,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-11-13,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-11-14,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-11-15,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1911-11-16,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-04,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-05,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-06,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-07,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-08,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-09,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-10,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-11,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-12,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-13,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-14,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-15,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-16,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1917-09-17,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-08-27,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-08-28,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-08-29,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-08-30,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-08-31,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-01,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-02,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-03,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-04,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-05,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-06,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-07,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-08,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-09,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1918-09-10,"Partenkirchen",pmb2318,"47,4956","11,1097","Teil eines besiedelten Ortes Part of a populated place"
1910-08-22,"Partnachklamm",pmb250715,"47,469166666667","11,118611111111","Schlucht Gorge","Q453805"
1921-08-25,"Paschinger Schlössl",pmb253003,"47,8027","13,0478","Wohngebäude Residential building","Q1558482"
1923-08-04,"Paschinger Schlössl",pmb253003,"47,8027","13,0478","Wohngebäude Residential building","Q1558482"
1920-09-15,"Pass Gschütt",pmb90791,"47,59158","13,50563","Pass Pass"
1904-11-19,"Passage-Theater",pmb185920,"52,516194444444","13,388305555556","Theater Theatre","Q46110901"
1906-02-06,"Passage-Theater",pmb185920,"52,516194444444","13,388305555556","Theater Theatre","Q46110901"
1923-05-07,"Passau",pmb5907,"48,573333","13,456944","Hauptstadt Capital","Q4190"
1923-07-08,"Passau",pmb5907,"48,573333","13,456944","Hauptstadt Capital","Q4190"
1925-03-13,"Passau",pmb5907,"48,573333","13,456944","Hauptstadt Capital","Q4190"
1907-08-28,"Passo Pordoi",pmb91504,"46,48772","11,81358","Besiedelter Ort Populated place"
1907-08-29,"Passo Pordoi",pmb91504,"46,48772","11,81358","Besiedelter Ort Populated place"
1925-06-29,"Passo Pordoi",pmb91504,"46,48772","11,81358","Besiedelter Ort Populated place"
1899-08-06,"Passo Tre Croci",pmb91932,"46,55672","12,20259","Pass Pass"
1907-08-13,"Passo Tre Croci",pmb91932,"46,55672","12,20259","Pass Pass"
1925-08-17,"Passo del Tonale",pmb91909,"46,25834","10,58189","Pass Pass"
1925-06-29,"Passo di Falzarego",pmb90613,"46,51889","12,00876","Pass Pass"
1899-08-07,"Passo di Giau",pmb43070,"46,484167","12,051667","Pass Pass","Q1975137"
1899-08-10,"Passo di Rolle",pmb91608,"46,29636","11,78852","Pass Pass","Q634939"
1925-06-27,"Passo di Rolle",pmb91608,"46,29636","11,78852","Pass Pass","Q634939"
1917-08-31,"Passstelle des Deutschen Reichs",pmb265894,"48,206761","16,369296","Infrastrukturgebäude Infrastructure building"
1918-08-06,"Passstelle des Deutschen Reichs",pmb265894,"48,206761","16,369296","Infrastrukturgebäude Infrastructure building"
1918-08-13,"Passstelle des Deutschen Reichs",pmb265894,"48,206761","16,369296","Infrastrukturgebäude Infrastructure building"
1921-04-20,"Passstelle des Deutschen Reichs",pmb265894,"48,206761","16,369296","Infrastrukturgebäude Infrastructure building"
1921-04-30,"Passstelle des Deutschen Reichs",pmb265894,"48,206761","16,369296","Infrastrukturgebäude Infrastructure building"
1921-06-14,"Passstelle des Deutschen Reichs",pmb265894,"48,206761","16,369296","Infrastrukturgebäude Infrastructure building"
1922-03-11,"Passstelle des Deutschen Reichs",pmb265894,"48,206761","16,369296","Infrastrukturgebäude Infrastructure building"
1881-07-17,"Pasterze Glacier",pmb90060,"47,1","12,7","Gletscher Glacier","Q684169"
1914-07-26,"Patisserie Frizzoni",pmb254507,"46,509968","9,8544395","Konditorei Confectionery"
1914-08-07,"Patisserie Frizzoni",pmb254507,"46,509968","9,8544395","Konditorei Confectionery"
1925-08-25,"Patisserie Frizzoni",pmb254507,"46,509968","9,8544395","Konditorei Confectionery"
1902-07-03,"Patsch",pmb91441,"47,20527","11,4151","Hauptstadt Capital"
1905-05-20,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1921-01-10,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1921-02-15,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1921-02-28,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1921-04-29,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1923-09-18,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1927-11-18,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1927-12-14,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1928-02-02,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1928-02-24,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1928-03-08,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1928-03-19,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1928-04-05,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1928-11-26,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1928-11-30,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1929-02-20,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1929-05-03,"Paul Hopfner und Söhne",pmb235558,"48,201427","16,369495","Restaurant Restaurant"
1924-06-11,"Paul Stark, Koffererzeuger",pmb256911,"48,201264","16,397371","Geschäft Shop"
1924-07-11,"Paul Stark, Koffererzeuger",pmb256911,"48,201264","16,397371","Geschäft Shop"
1924-09-29,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-10-22,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-11-05,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-11-07,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-11-21,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-11-25,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-11-28,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-12-02,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-12-05,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-12-19,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1924-12-23,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1925-02-10,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1925-03-10,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1925-05-26,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1925-10-07,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1926-03-03,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1926-04-02,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1928-05-23,"Paul Zsolnay Verlag",pmb246974,"48,193826","16,377452",""
1915-02-28,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1915-04-03,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1915-04-18,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1915-09-26,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1915-12-10,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1916-03-22,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1916-11-02,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1916-11-11,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1917-04-20,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1917-11-24,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1918-04-13,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1918-08-01,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1918-08-18,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1922-11-28,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1924-11-24,"Paul-Ehrlich-Gasse 4",pmb252863,"48,251969","16,337163","Wohngebäude Residential building"
1891-10-13,"Paulanergasse",pmb92438,"48,195902","16,366827","Straße Street"
1893-07-23,"Paulanergasse",pmb92438,"48,195902","16,366827","Straße Street"
1893-10-24,"Paulanergasse",pmb92438,"48,195902","16,366827","Straße Street"
1920-12-13,"Paulanergasse",pmb92438,"48,195902","16,366827","Straße Street"
1924-10-31,"Paulanergasse",pmb92438,"48,195902","16,366827","Straße Street"
1890-03-02,"Paulanerkirche",pmb186928,"48,1961","16,3675","Kirche Church","Q2063623"
1925-01-12,"Paulussaal",pmb183517,"47,991238","7,8493086","Veranstaltungsgebäude Event venue"
1898-08-29,"Pavia",pmb41018,"45,19205","9,15917","Hauptstadt Capital"
1898-09-10,"Pavia",pmb41018,"45,19205","9,15917","Hauptstadt Capital"
1897-05-15,"Pavillon Henri IV",pmb675,"48,8981152417184","2,1011250154847976","Hotel Hotel","Q3373028"
1895-04-04,"Pavillon Schenk",pmb199101,"48,203379","16,371836","Lokal Restaurant"
1886-07-31,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1886-08-02,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1886-08-04,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1886-08-05,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1888-05-16,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1889-09-09,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1894-05-14,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1894-06-24,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1900-05-27,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1900-07-09,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1901-11-11,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1901-11-12,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1901-11-13,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1901-11-14,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1903-07-29,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1903-11-07,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1904-07-12,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1904-07-14,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1904-07-16,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1904-07-17,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1904-07-20,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1905-07-07,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1905-07-09,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1905-07-12,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1905-07-14,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1905-07-16,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1905-07-24,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1905-07-25,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1907-10-03,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1907-10-27,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1909-06-30,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1911-06-29,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1913-04-27,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1915-07-23,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1915-07-24,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-08-07,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-08-13,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-08-17,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-09-08,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-09-09,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-09-10,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-09-11,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1919-09-12,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1920-06-21,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
1920-06-22,"Payerbach",pmb948,"47,69209","15,8634","Hauptstadt Capital","Q676675"
